window_number,query_registered_at,first_data_received_at,expected_window_close,last_chunk_received_at,interval_trigger_at,result_emitted_at,latency_from_query_reg_ms,latency_from_data_start_ms,interval_wait_ms,computation_ms,result_value
1,1770223436240,1770223438630,1770223556240,1770223495280,1770223496280,1770223496630,-59610,-62000,1000,350,-23
