timestamp,message
1770223886901,"fetching_query_registered"
1770223889646,"First data received at wall-clock time: 1770223889646"
1770223949965,"RStream result generated: -22.99835859832636 (count: 478) at timestamp: 1770223949965"
1770223949965,"Processing valid result: -22.99835859832636 with count: 478"
1770223949966,"Generated aggregation event for result: -22.99835859832636"
1770223949967,"RStream result generated: -22.999181012526098 (count: 479) at timestamp: 1770223949967"
1770223949967,"Filtered out result due to timing: -22.999181012526098"
1770223949968,"Successfully published result: -22.99835859832636, publish latency: 0ms"
1770223972866,"Process terminated, cleaning up..."
