timestamp,message
1770223706104,"fetching_query_registered"
1770223708860,"First data received at wall-clock time: 1770223708860"
1770223769174,"RStream result generated: -22.92468619246862 (count: 478) at timestamp: 1770223769174"
1770223769174,"Processing valid result: -22.92468619246862 with count: 478"
1770223769175,"Generated aggregation event for result: -22.92468619246862"
1770223769176,"RStream result generated: -22.887265135699373 (count: 479) at timestamp: 1770223769176"
1770223769176,"Filtered out result due to timing: -22.887265135699373"
1770223769177,"Successfully published result: -22.92468619246862, publish latency: 0ms"
1770223792034,"Process terminated, cleaning up..."
