timestamp,cpu_user,cpu_system,rss,heapTotal,heapUsed,heapUsedMB,external
1770207538830,912.27,261.52,132857856,46710784,42509320,40.54,4160951
1770207538931,915.66,263.38,132857856,46710784,42752824,40.77,4170479
1770207539031,917.65,263.47,132857856,46710784,42754944,40.77,4170479
1770207539131,917.93,263.61,132857856,46710784,42756928,40.78,4170479
1770207539232,944.17,265.74,133120000,46710784,41530272,39.61,4129695
1770207539333,944.43,265.85,133120000,46710784,41532256,39.61,4129695
1770207539433,947.86,267.46,133120000,46710784,41770024,39.83,4139223
1770207539535,948.04,267.53,133120000,46710784,41772008,39.84,4139223
1770207539635,948.34,267.68,133120000,46710784,41773992,39.84,4139223
1770207539737,951.44,269.44,133120000,46710784,42011320,40.07,4140559
1770207539838,951.72,269.56,133120000,46710784,42013304,40.07,4140559
1770207539939,954.87,271.45,133136384,46710784,42399408,40.44,4150087
1770207540041,955.06,271.52,133136384,46710784,42401392,40.44,4150087
1770207540142,955.35,271.67,133136384,46710784,42403376,40.44,4150087
1770207540243,959.93,273.80,133136384,46710784,42640744,40.67,4151423
1770207540344,960.22,273.93,133136384,46710784,42642728,40.67,4151423
1770207540445,967.25,275.31,133136384,46710784,42880328,40.89,4160951
1770207540546,969.15,275.39,133136384,46710784,42883752,40.90,4160951
1770207540647,969.41,275.53,133136384,46710784,42885736,40.90,4160951
1770207540748,975.51,278.59,133742592,52215808,41735112,39.80,4162287
1770207540849,975.84,278.73,133742592,52215808,41737096,39.80,4162287
1770207540949,980.01,280.80,133758976,52215808,41974584,40.03,4137887
1770207541050,980.23,280.90,133758976,52215808,41976568,40.03,4137887
1770207541151,980.53,281.04,133758976,52215808,41978552,40.03,4137887
1770207541252,990.67,282.98,133758976,52215808,42216800,40.26,4139223
1770207541352,990.96,283.13,133758976,52215808,42218784,40.26,4139223
1770207541453,994.41,285.08,133775360,52215808,42456296,40.49,4148751
1770207541554,994.62,285.16,133775360,52215808,42458280,40.49,4148751
1770207541655,994.82,285.28,133775360,52215808,42460264,40.49,4148751
1770207541755,996.99,286.75,133775360,52215808,42697528,40.72,4150087
1770207541855,997.38,287.06,133775360,52215808,42699512,40.72,4150087
1770207541957,1001.38,288.96,133775360,52215808,42937000,40.95,4159615
1770207542058,1001.55,289.05,133775360,52215808,42938984,40.95,4159615
1770207542158,1001.67,289.11,133775360,52215808,42940968,40.95,4159615
1770207542259,1005.59,290.93,133775360,52215808,43178584,41.18,4160951
1770207542359,1005.84,291.07,133775360,52215808,43180568,41.18,4160951
1770207542460,1016.99,293.23,133824512,52215808,43418176,41.41,4170479
1770207542561,1020.90,293.32,133824512,52215808,43422296,41.41,4170479
1770207542662,1021.17,293.45,133824512,52215808,43424280,41.41,4170479
1770207542764,1024.81,295.73,134021120,52215808,43658512,41.64,4171815
1770207542866,1025.15,295.89,134021120,52215808,43660520,41.64,4171815
1770207542966,1028.04,297.82,134250496,52215808,43894816,41.86,4181343
1770207543066,1028.24,297.90,134250496,52215808,43896824,41.86,4181343
1770207543168,1028.54,298.04,134250496,52215808,43898808,41.87,4181343
1770207543269,1031.63,299.99,134545408,52215808,44370488,42.31,4182679
1770207543369,1031.94,300.15,134561792,52215808,44372496,42.32,4182679
1770207543469,1034.23,302.06,134774784,52215808,44606656,42.54,4192207
1770207543571,1034.39,302.15,134774784,52215808,44608664,42.54,4192207
1770207543672,1034.52,302.23,134774784,52215808,44610648,42.54,4192207
1770207543772,1046.68,303.87,135036928,52215808,44866432,42.79,4193543
1770207543872,1046.90,303.98,135036928,52215808,44868440,42.79,4193543
1770207543974,1049.66,306.22,135249920,52215808,45097680,43.01,4203071
1770207544075,1049.97,306.45,135266304,52215808,45099688,43.01,4203071
1770207544175,1050.28,306.61,135266304,52215808,45101672,43.01,4203071
1770207544277,1053.35,308.58,135479296,52215808,45330616,43.23,4204407
1770207544378,1053.67,308.75,135479296,52215808,45332624,43.23,4204407
1770207544478,1056.64,310.49,135708672,52215808,45561856,43.45,4213935
1770207544580,1056.81,310.55,135708672,52215808,45563864,43.45,4213935
1770207544681,1057.11,310.70,135725056,52215808,45565848,43.45,4213935
1770207544782,1060.44,312.46,136151040,52740096,42576800,40.60,4215271
1770207544883,1060.69,312.58,136151040,52740096,42578808,40.61,4215271
1770207544984,1063.77,314.55,136151040,52740096,42807984,40.82,4138553
1770207545085,1063.99,314.63,136151040,52740096,42809968,40.83,4138553
1770207545185,1064.30,314.75,136151040,52740096,42811952,40.83,4138553
1770207545286,1067.73,316.90,136151040,52740096,43040920,41.05,4139889
1770207545388,1068.03,317.05,136151040,52740096,43042904,41.05,4139889
1770207545489,1071.27,319.18,136151040,52740096,43272056,41.27,4149417
1770207545590,1071.46,319.28,136151040,52740096,43274040,41.27,4149417
1770207545691,1071.73,319.42,136151040,52740096,43276024,41.27,4149417
1770207545793,1075.16,321.36,136151040,52740096,43504896,41.49,4150753
1770207545893,1075.44,321.47,136151040,52740096,43506880,41.49,4150753
1770207545994,1080.84,323.37,136151040,52740096,43736440,41.71,4160281
1770207546095,1081.18,323.54,136151040,52740096,43738424,41.71,4160281
1770207546196,1081.65,323.77,136151040,52740096,43740408,41.71,4160281
1770207546297,1084.82,325.79,136183808,52740096,43968600,41.93,4161617
1770207546397,1085.11,325.94,136183808,52740096,43970584,41.93,4161617
1770207546499,1088.07,327.67,136413184,52740096,44199000,42.15,4171145
1770207546599,1088.32,327.79,136413184,52740096,44200984,42.15,4171145
1770207546701,1088.62,327.97,136413184,52740096,44202968,42.16,4171145
1770207546801,1093.36,330.02,136626176,52740096,44431208,42.37,4172481
1770207546903,1093.65,330.18,136642560,52740096,44433216,42.37,4172481
1770207547004,1099.04,332.17,136855552,52740096,44661824,42.59,4182011
1770207547104,1099.34,332.34,136855552,52740096,44663832,42.59,4182011
1770207547204,1099.65,332.51,136855552,52740096,44665816,42.60,4182011
1770207547305,1104.91,334.49,137068544,52740096,44894344,42.81,4183349
1770207547407,1105.16,334.61,137068544,52740096,44896352,42.82,4183349
1770207547508,1108.97,336.55,137314304,52740096,45125520,43.04,4192879
1770207547609,1109.27,336.71,137314304,52740096,45127528,43.04,4192879
1770207547710,1109.59,336.89,137314304,52740096,45129512,43.04,4192879
1770207547811,1111.47,338.02,137527296,52740096,45357608,43.26,4194217
1770207547912,1111.72,338.18,137527296,52740096,45359616,43.26,4194217
1770207548013,1114.92,340.49,137740288,52740096,45587888,43.48,4203747
1770207548114,1115.22,340.68,137756672,52740096,45589896,43.48,4203747
1770207548215,1115.50,340.81,137756672,52740096,45591880,43.48,4203747
1770207548316,1119.12,342.86,137986048,52740096,45819992,43.70,4205085
1770207548417,1119.42,343.02,137986048,52740096,45822000,43.70,4205085
1770207548517,1125.46,345.52,138706944,52740096,43079600,41.08,4214615
1770207548618,1125.77,345.67,138706944,52740096,43081608,41.09,4214615
1770207548718,1126.08,345.83,138706944,52740096,43083592,41.09,4214615
1770207548819,1129.28,347.81,138706944,52740096,43311704,41.31,4130364
1770207548921,1129.63,347.99,138706944,52740096,43313712,41.31,4130364
1770207549022,1131.81,349.11,138723328,52740096,43542312,41.53,4139894
1770207549123,1132.07,349.23,138723328,52740096,43544320,41.53,4139894
1770207549224,1132.35,349.37,138723328,52740096,43546304,41.53,4139894
1770207549326,1151.83,351.48,138772480,52740096,43776192,41.75,4141232
1770207549427,1152.09,351.63,138772480,52740096,43778200,41.75,4141232
1770207549528,1155.09,353.50,138772480,52740096,44006200,41.97,4150762
1770207549630,1155.39,353.64,138772480,52740096,44008208,41.97,4150762
1770207549731,1155.65,353.78,138772480,52740096,44010192,41.97,4150762
1770207549832,1163.91,355.95,138788864,52740096,44238488,42.19,4152100
1770207549933,1164.19,356.07,138788864,52740096,44240496,42.19,4152100
1770207550035,1166.70,358.56,138788864,52740096,44468544,42.41,4161630
1770207550137,1167.55,358.74,138788864,52740096,44471776,42.41,4161630
1770207550238,1167.84,358.90,138788864,52740096,44473760,42.41,4161630
1770207550339,1176.35,361.27,138805248,52740096,44702392,42.63,4162968
1770207550441,1176.64,361.41,138805248,52740096,44704400,42.63,4162968
1770207550542,1179.80,363.55,138805248,52740096,44932080,42.85,4172498
1770207550644,1180.11,363.68,138805248,52740096,44934088,42.85,4172498
1770207550744,1180.39,363.81,138805248,52740096,44936072,42.85,4172498
1770207550846,1183.92,365.71,138805248,52740096,45163680,43.07,4173836
1770207550947,1184.17,365.85,138805248,52740096,45165688,43.07,4173836
1770207551048,1189.35,367.77,138805248,52740096,45396736,43.29,4183366
1770207551148,1189.64,367.92,138805248,52740096,45398744,43.30,4183366
1770207551249,1189.91,368.02,138805248,52740096,45400728,43.30,4183366
1770207551350,1192.12,369.55,138805248,52740096,45628128,43.51,4184704
1770207551450,1192.29,369.65,138805248,52740096,45630136,43.52,4184704
1770207551551,1194.42,371.15,138821632,52740096,45857984,43.73,4194234
1770207551653,1194.65,371.31,138821632,52740096,45859992,43.74,4194234
1770207551753,1194.77,371.37,138821632,52740096,45861976,43.74,4194234
1770207551854,1196.75,372.84,138821632,52740096,46089440,43.95,4195572
1770207551955,1196.98,372.91,138821632,52740096,46091448,43.96,4195572
1770207552062,1282.61,380.96,147161088,65880064,54188904,51.68,4129697
1770207552163,1435.49,387.25,155402240,84197376,50349256,48.02,4118832
1770207552263,1436.45,388.03,155402240,84197376,50593656,48.25,4120170
1770207552365,1436.53,388.07,155402240,84197376,50595664,48.25,4120170
1770207552465,1436.66,388.13,155402240,84197376,50597648,48.25,4120170
1770207552565,1439.19,389.68,155402240,84197376,50867688,48.51,4129700
1770207552666,1439.39,389.78,155402240,84197376,50869696,48.51,4129700
1770207552769,1441.45,390.66,155402240,84197376,50990008,48.63,4130371
1770207552869,1442.33,391.36,155402240,84197376,51109320,48.74,4131038
1770207552971,1442.51,391.42,155402240,84197376,51111328,48.74,4131038
1770207553072,1445.89,393.01,155402240,84197376,51349312,48.97,4140568
1770207553173,1446.16,393.18,155402240,84197376,51351320,48.97,4140568
1770207553273,1449.36,394.39,155402240,84197376,51589712,49.20,4141906
1770207553374,1449.47,394.45,155402240,84197376,51591720,49.20,4141906
1770207553476,1449.62,394.56,155402240,84197376,51593704,49.20,4141906
1770207553576,1452.50,396.37,155402240,84197376,51831144,49.43,4151436
1770207553676,1452.67,396.46,155402240,84197376,51833152,49.43,4151436
1770207553778,1456.09,398.12,155418624,84197376,52069936,49.66,4152774
1770207553879,1456.28,398.21,155418624,84197376,52071944,49.66,4152774
1770207553980,1456.58,398.39,155418624,84197376,52073928,49.66,4152774
1770207554080,1458.87,399.98,155418624,84197376,52310928,49.89,4162304
1770207554182,1459.04,400.07,155418624,84197376,52312936,49.89,4162304
1770207554282,1461.78,401.71,155418624,84197376,52549704,50.12,4163642
1770207554384,1461.92,401.79,155418624,84197376,52551712,50.12,4163642
1770207554484,1462.09,401.90,155418624,84197376,52553712,50.12,4163642
1770207554585,1488.90,403.85,155893760,84197376,52816976,50.37,4173172
1770207554685,1489.05,403.94,155893760,84197376,52818984,50.37,4173172
1770207554786,1500.63,405.56,155893760,84197376,53081344,50.62,4174510
1770207554887,1508.46,405.67,155910144,84197376,53085488,50.63,4174510
1770207554987,1508.64,405.75,155910144,84197376,53087472,50.63,4174510
1770207555088,1510.81,407.28,155926528,84197376,53323616,50.85,4184040
1770207555189,1510.94,407.37,155926528,84197376,53325624,50.86,4184040
1770207555291,1512.88,408.76,155926528,84197376,53562416,51.08,4185378
1770207555392,1513.04,408.87,155926528,84197376,53564424,51.08,4185378
1770207555493,1513.19,408.93,155926528,84197376,53566408,51.08,4185378
1770207555593,1522.48,410.75,155926528,84197376,53823048,51.33,4194908
1770207555694,1522.64,410.85,155926528,84197376,53825056,51.33,4194908
1770207555796,1526.33,412.75,155926528,84197376,54062016,51.56,4196246
1770207555896,1526.56,412.85,155926528,84197376,54064024,51.56,4196246
1770207555998,1526.85,412.99,155926528,84197376,54066008,51.56,4196246
1770207556099,1533.18,415.20,155926528,84197376,54303616,51.79,4205776
1770207556200,1533.48,415.33,155926528,84197376,54305624,51.79,4205776
1770207556300,1539.68,417.18,155926528,84197376,54572272,52.04,4207114
1770207556401,1539.83,417.24,155926528,84197376,54574280,52.05,4207114
1770207556501,1540.00,417.33,155926528,84197376,54576264,52.05,4207114
1770207556602,1542.69,418.96,155926528,84197376,54813304,52.27,4216644
1770207556703,1542.93,419.10,155926528,84197376,54815312,52.28,4216644
1770207556804,1547.08,421.00,155926528,84197376,55052152,52.50,4217982
1770207556905,1547.28,421.08,155926528,84197376,55054160,52.50,4217982
1770207557007,1547.53,421.20,155926528,84197376,55056144,52.51,4217982
1770207557108,1550.03,422.98,155926528,84197376,55293224,52.73,4227512
1770207557209,1550.33,423.14,155926528,84197376,55295232,52.73,4227512
1770207557310,1554.29,425.02,155926528,84197376,55531864,52.96,4228850
1770207557411,1554.51,425.13,155926528,84197376,55533872,52.96,4228850
1770207557511,1554.75,425.26,155926528,84197376,55535856,52.96,4228850
1770207557613,1557.11,426.81,155942912,84197376,55772536,53.19,4238380
1770207557714,1557.33,426.89,155942912,84197376,55774544,53.19,4238380
1770207557815,1560.32,428.70,155942912,84197376,56013512,53.42,4239718
