timestamp,message
1770224248684,"fetching_query_registered"
1770224251340,"First data received at wall-clock time: 1770224251340"
1770224311680,"RStream result generated: -23.010711887029288 (count: 478) at timestamp: 1770224311680"
1770224311680,"Processing valid result: -23.010711887029288 with count: 478"
1770224311681,"Generated aggregation event for result: -23.010711887029288"
1770224311683,"RStream result generated: -23.01112893736952 (count: 479) at timestamp: 1770224311683"
1770224311683,"Filtered out result due to timing: -23.01112893736952"
1770224311684,"Successfully published result: -23.010711887029288, publish latency: 1ms"
1770224334535,"Process terminated, cleaning up..."
