window_number,query_registered_at,first_data_received_at,expected_window_close,last_chunk_received_at,interval_trigger_at,result_emitted_at,latency_from_query_reg_ms,latency_from_data_start_ms,interval_wait_ms,computation_ms,result_value
1,1770223797849,1770223800366,1770223917849,1770223855221,1770223857885,1770223858207,-59642,-62159,2664,322,-22.519537682926828
