timestamp,cpu_user,cpu_system,rss,heapTotal,heapUsed,heapUsedMB,external
1770227438737,229.07,93.87,114212864,66535424,40467136,38.59,3092718
1770227438838,229.22,93.91,114212864,66535424,40471896,38.60,3092774
1770227438944,229.55,93.98,114212864,66535424,40474256,38.60,3092774
1770227439046,229.91,94.13,114212864,66535424,40476968,38.60,3092774
1770227439147,230.16,94.23,114229248,66535424,40479272,38.60,3092774
1770227439250,230.66,94.35,114262016,66535424,40481576,38.61,3092774
1770227439352,230.88,94.42,114262016,66535424,40484072,38.61,3092774
1770227439453,231.13,94.49,114262016,66535424,40486408,38.61,3092774
1770227439556,231.83,94.67,114262016,66535424,40488744,38.61,3092774
1770227439658,232.28,94.88,114262016,66535424,40491048,38.62,3092774
1770227439759,232.75,95.01,114278400,66535424,40493416,38.62,3092774
1770227439860,233.11,95.15,114278400,66535424,40495544,38.62,3092774
1770227439963,233.88,95.30,114294784,66535424,40497856,38.62,3092774
1770227440064,234.16,95.42,114294784,66535424,40499904,38.62,3092774
1770227440165,234.70,95.53,114294784,66535424,40501984,38.63,3092774
1770227440266,234.84,95.58,114294784,66535424,40504032,38.63,3092774
1770227440366,234.94,95.70,114294784,66535424,40506080,38.63,3092774
1770227440469,239.75,97.07,114655232,66797568,41303536,39.39,3102305
1770227440569,239.87,97.12,114655232,66797568,41305608,39.39,3102305
1770227440671,246.61,99.08,114851840,66797568,41614048,39.69,3111835
1770227440774,246.93,99.16,114851840,66797568,41616120,39.69,3111835
1770227440874,250.22,100.04,114900992,66797568,41771504,39.84,3112506
1770227440976,252.94,100.91,114950144,66797568,41928464,39.99,3121365
1770227441078,253.25,100.98,114950144,66797568,41930536,39.99,3121365
1770227441181,257.88,102.53,115015680,67059712,42448416,40.48,3130895
1770227441282,258.20,102.60,115015680,67059712,42450488,40.48,3130895
1770227441384,261.27,103.49,115064832,67059712,42694144,40.72,3131566
1770227441486,263.46,104.32,115097600,67059712,42845928,40.86,3140425
1770227441587,263.75,104.38,115097600,67059712,42848000,40.86,3140425
1770227441690,268.52,105.98,115163136,67059712,43154968,41.16,3149955
1770227441792,268.80,106.05,115163136,67059712,43157040,41.16,3149955
1770227441892,272.71,107.52,115195904,67059712,43458976,41.45,3159485
1770227441995,272.85,107.58,115195904,67059712,43461048,41.45,3159485
1770227442095,273.12,107.65,115195904,67059712,43463096,41.45,3159485
1770227442198,276.81,109.17,115212288,67059712,43764672,41.74,3169015
1770227442300,277.27,109.28,115228672,67059712,43766744,41.74,3169015
1770227442400,281.04,110.78,115245056,67059712,44068288,42.03,3178545
1770227442502,281.23,110.84,115245056,67059712,44070408,42.03,3178545
1770227442602,281.50,110.89,115245056,67059712,44072472,42.03,3178545
1770227442703,285.14,112.43,115294208,67059712,44407408,42.35,3188075
1770227442806,285.40,112.50,115294208,67059712,44409496,42.35,3188075
