timestamp,message
1770277940540,"fetching_query_registered"
1770277940761,"First data received at wall-clock time: 1770277940761"
1770278001055,"RStream result generated: -23 (count: 456) at timestamp: 1770278001055"
1770278001055,"Processing valid result: -23 with count: 456"
1770278001056,"Generated aggregation event for result: -23"
1770278001057,"RStream result generated: -23 (count: 457) at timestamp: 1770278001057"
1770278001057,"Filtered out result due to timing: -23"
1770278001058,"Successfully published result: -23, publish latency: 1ms"
1770278026625,"Process terminated, cleaning up..."
