window_number,query_registered_at,first_data_received_at,expected_window_close,last_obs_received_at,result_emitted_at,latency_from_query_reg_ms,latency_from_data_start_ms,latency_from_last_obs_ms,result_value
1,1770196143431,1770196145138,1770196263431,1770196205332,1770196205477,-57954,-59661,145,49.9972268559499
