window_number,query_registered_at,first_data_received_at,expected_window_close,last_chunk_received_at,interval_trigger_at,result_emitted_at,latency_from_query_reg_ms,latency_from_data_start_ms,interval_wait_ms,computation_ms,result_value
1,1770194294057,1770194325803,1770194414057,1770194355713,1770194355713,1770194356072,-57985,-89731,0,359,50.01183890376569
2,1770194294057,1770194325803,1770194474057,1770194445776,1770194445776,1770194445791,-28266,-60012,0,15,50.07163050837989
