timestamp,cpu_user,cpu_system,rss,heapTotal,heapUsed,heapUsedMB,external
1770207463199,6239.74,1655.78,182239232,127811584,99223936,94.63,3310504
1770207463300,6239.82,1655.86,182239232,127811584,99225424,94.63,3310504
1770207463400,6244.48,1657.75,182255616,127811584,99456712,94.85,3320038
1770207463501,6245.78,1657.82,182255616,127811584,99459376,94.85,3320038
1770207463602,6245.89,1657.91,182255616,127811584,99460840,94.85,3320038
1770207463703,6248.05,1659.21,182255616,127811584,99692576,95.07,3329572
1770207463804,6248.18,1659.29,182255616,127811584,99694064,95.08,3329572
1770207463904,6250.63,1660.98,182255616,127811584,99925224,95.30,3339106
1770207464005,6250.72,1661.05,182255616,127811584,99926712,95.30,3339106
1770207464106,6250.81,1661.14,182255616,127811584,99928176,95.30,3339106
1770207464207,6252.85,1662.55,182255616,127811584,100159400,95.52,3348640
1770207464307,6252.94,1662.63,182255616,127811584,100160904,95.52,3348640
1770207464407,6255.24,1664.28,182255616,127811584,100392184,95.74,3358174
1770207464508,6255.32,1664.34,182255616,127811584,100393688,95.74,3358174
1770207464609,6255.43,1664.43,182255616,127811584,100395168,95.74,3358174
1770207464710,6264.26,1666.05,182272000,127811584,100626720,95.97,3367708
1770207464811,6264.39,1666.13,182272000,127811584,100628224,95.97,3367708
1770207464912,6266.83,1667.80,182272000,127811584,100859336,96.19,3377242
1770207465012,6266.92,1667.86,182272000,127811584,100860840,96.19,3377242
1770207465113,6267.04,1667.96,182272000,127811584,100862320,96.19,3377242
1770207465214,6269.46,1669.55,182272000,127811584,101093440,96.41,3386776
1770207465315,6269.60,1669.64,182272000,127811584,101094944,96.41,3386776
1770207465416,6271.95,1671.23,182272000,127811584,101326008,96.63,3396310
1770207465517,6272.02,1671.29,182272000,127811584,101327512,96.63,3396310
1770207465618,6272.14,1671.37,182272000,127811584,101328992,96.63,3396310
1770207465719,6276.87,1672.98,182288384,127811584,101560400,96.86,3405844
1770207465820,6277.03,1673.09,182288384,127811584,101561904,96.86,3405844
1770207465921,6279.69,1674.79,182288384,127811584,101793032,97.08,3415378
1770207466022,6279.78,1674.85,182288384,127811584,101794536,97.08,3415378
1770207466123,6354.19,1688.23,118472704,64012288,39395600,37.57,3108944
1770207466223,6358.19,1689.88,118472704,64012288,39917960,38.07,3118478
1770207466323,6358.35,1689.97,118472704,64012288,39919432,38.07,3118478
1770207466424,6361.19,1691.61,118472704,64012288,40169760,38.31,3128012
1770207466525,6361.26,1691.66,118472704,64012288,40171232,38.31,3128012
1770207466626,6361.36,1691.74,118472704,64012288,40172680,38.31,3128012
1770207466726,6443.87,1701.00,98304000,44351488,39182264,37.37,3118478
1770207466827,6444.12,1701.11,98304000,44351488,39185896,37.37,3118478
1770207466928,6450.23,1702.89,98549760,44351488,39599856,37.77,3128012
1770207467029,6450.33,1702.95,98549760,44351488,39601320,37.77,3128012
1770207467130,6450.50,1703.06,98549760,44351488,39602760,37.77,3128012
1770207467230,6453.26,1704.81,98779136,44351488,39852976,38.01,3137546
1770207467331,6522.20,1708.13,98402304,43040768,39050344,37.24,3108944
1770207467432,6526.20,1709.86,98664448,43040768,39366720,37.54,3118478
1770207467533,6526.27,1709.92,98664448,43040768,39368184,37.54,3118478
1770207467633,6526.38,1710.01,98664448,43040768,39369624,37.55,3118478
1770207467734,6530.49,1711.69,98910208,43040768,39746464,37.91,3128012
1770207467835,6530.63,1711.81,98910208,43040768,39747928,37.91,3128012
1770207467936,6532.80,1713.45,99155968,43040768,39998344,38.15,3137546
1770207468037,6532.91,1713.51,99172352,43040768,39999808,38.15,3137546
1770207468138,6533.04,1713.59,99172352,43040768,40001248,38.15,3137546
1770207468240,6536.87,1715.62,99729408,46186496,39389664,37.56,3119820
1770207468340,6537.07,1715.71,99729408,46186496,39391128,37.57,3119820
1770207468440,6541.24,1717.55,99975168,46186496,39684632,37.85,3129354
1770207468541,6541.32,1717.60,99975168,46186496,39686096,37.85,3129354
1770207468642,6541.41,1717.68,99991552,46186496,39687536,37.85,3129354
1770207468743,6544.31,1719.53,100220928,46186496,39937912,38.09,3138888
1770207468844,6544.43,1719.62,100220928,46186496,39939384,38.09,3138888
1770207468945,6547.38,1721.37,100466688,46186496,40189728,38.33,3148422
1770207469046,6547.45,1721.42,100466688,46186496,40191200,38.33,3148422
1770207469147,6547.56,1721.50,100466688,46186496,40192648,38.33,3148422
1770207469248,6550.18,1723.19,100712448,46186496,40442944,38.57,3157956
1770207469349,6550.29,1723.27,100712448,46186496,40444416,38.57,3157956
1770207469449,6553.47,1725.31,100958208,46186496,40694784,38.81,3167490
1770207469551,6553.56,1725.37,100958208,46186496,40696256,38.81,3167490
1770207469652,6553.66,1725.44,100958208,46186496,40697704,38.81,3167490
1770207469753,6557.66,1727.13,101187584,46186496,39525384,37.69,3177024
1770207469853,6557.81,1727.22,101187584,46186496,39526856,37.70,3177024
1770207469954,6570.30,1728.97,101187584,46186496,39783648,37.94,3128012
1770207470055,6570.39,1729.02,101187584,46186496,39785096,37.94,3128012
1770207470156,6570.51,1729.08,101187584,46186496,39786544,37.94,3128012
1770207470257,6573.45,1730.72,101187584,46186496,40036184,38.18,3137546
1770207470358,6573.62,1730.82,101187584,46186496,40037632,38.18,3137546
1770207470458,6580.09,1732.63,101203968,46186496,40292296,38.43,3147080
1770207470559,6580.18,1732.69,101203968,46186496,40293768,38.43,3147080
1770207470660,6580.29,1732.77,101203968,46186496,40295216,38.43,3147080
1770207470761,6588.43,1734.45,101433344,46186496,40554240,38.68,3156614
1770207470862,6588.59,1734.53,101433344,46186496,40555712,38.68,3156614
1770207470963,6591.88,1736.53,101679104,46186496,40804768,38.91,3166148
1770207471064,6592.00,1736.61,101679104,46186496,40806240,38.92,3166148
1770207471165,6592.12,1736.69,101679104,46186496,40807672,38.92,3166148
1770207471266,6596.32,1738.43,101924864,46186496,41062264,39.16,3175682
